Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
200601,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,3291
200601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,2370
200601,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,2429
200601,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,6237
200601,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,5321
200601,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,33369
200601,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,23134
200601,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,29907
200601,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,23799
200601,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,43087
200601,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,40247
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,E,57838
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,22774
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,E,55884
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,21087
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,422
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,324729
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,312749
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,7224
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,70439
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,61107
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3025
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,10023
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9951
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,1163
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9683
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,9116
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,38
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,21457
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,20316
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,716
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,11371
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,11388
200601,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,164
200601,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9605
200601,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8358
200601,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,522
200601,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,507
200602,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,9180
200602,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,10323
200602,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,3863
200602,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,17679
200602,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,17649
200602,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,2862
200602,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,2767
200602,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,6469
200602,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6503
200602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5448
200602,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6889
200602,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,2964
200602,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,2951
200602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,25039
200602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,30568
200602,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,5023
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,5117
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,4872
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,219
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7283
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,10743
200602,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2978
200602,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,4580
200602,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,4784
200602,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,102286
200602,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,101163
200602,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,3651
200602,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3751
200602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4201
200602,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,3873
200602,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,13206
200602,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,12660
200602,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9418
200602,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9127
200602,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9050
200602,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9642
200602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Low Fare,Terminal 1,C,15320
200602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,41440
200602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Low Fare,Terminal 1,C,15004
200602,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,40568
200602,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,11113
200602,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11006
200602,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,11945
200602,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,11575
200602,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,6369
200602,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6754
200602,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,3489
200602,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,3860
200602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7344
200602,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6936
200602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,6240
200602,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,5441
200602,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4850
200602,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4075
200602,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,13023
200602,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,12368
200602,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,1179
200602,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,1179
200602,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,6552
200602,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,6843
200602,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,B,1817
200602,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,B,2498
200602,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,35111
200602,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,35062
200602,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,International,A,6119
200602,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,International,A,5510
200602,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9974
200602,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,6652
200602,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14183
200602,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14968
200602,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2711
200602,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2365
200602,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,90859
200602,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,89304
200602,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,4529
200602,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,4348
200602,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,2207
200602,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,2119
200602,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,4176
200602,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,3938
200602,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,28939
200602,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,22296
200602,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,28427
200602,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,23581
200602,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,37044
200602,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,36577
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,E,54090
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,E,52756
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,325806
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,314628
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6691
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,54536
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,55485
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3385
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7093
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7537
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,1046
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10781
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10038
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,251
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,17327
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,16915
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,527
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,9955
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,10969
200602,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,248
200602,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7473
200602,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,6919
200603,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,11583
200603,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,11921
200603,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,3870
200603,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22960
200603,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,21968
200603,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,4150
200603,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,4514
200603,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8444
200603,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,9119
200603,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7418
200603,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5579
200603,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,4436
200603,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,4563
200603,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29808
200603,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,36356
200603,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,6316
200603,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,5328
